ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01005081G0020	30.29	25.59	27.52	34.88	34.94
PH01005081G0030	128.19	98.37	122.89	137.9	168.99
PH01005081G0040	5.44	5.67	5.63	4.22	3.15
PH01005081G0050	0.47	0.61	0.45	0.33	0.38
PH01005082G0020	6.69	6.95	7.28	8.09	7.36
PH01005083G0040	12.06	10.07	7.81	9.06	3.69
PH01005083G0060	14.62	12.18	10.3	12.14	5.81
PH01005087G0060	30.13	29.63	31.93	24.97	29.45
PH01005087G0110	0.19	0.51	2.1	3.59	13.74
PH01005089G0130	9.99	11.62	21.81	22.4	155.87
PH01005090G0060	0.42	0.2	0	0.23	1.74
PH01005092G0020	0.5	0.29	0.28	0.6	0.39
PH01005097G0040	1.12	1.1	2.03	1.59	4.64
PH01005099G0030	3.95	2.7	1.52	2.32	0.84
PH01005101G0100	0.07	0.26	1.04	0.64	1.05
PH01005104G0020	0.39	0.37	0.29	0.19	0.33
PH01005105G0030	206.21	241.74	202.2	170.18	120.44
PH01005105G0080	5.35	8.02	3.85	4.68	0.59
PH01005107G0030	14.47	16	18.1	15.94	17.76
PH01005107G0060	9.36	9.26	8.4	8.59	5.46
PH01005109G0090	14.82	14.85	19.02	15.65	16.08
PH01005110G0050	15.64	14.89	16.07	16	12.59
PH01005112G0010	0.81	0.39	0.25	0.45	0.24
PH01005112G0080	4.37	2.95	1.65	4.59	2.1
PH01005113G0070	21.97	32.22	33.31	36.48	57.53
PH01005114G0070	48.14	63.12	74.77	78.23	91.81
PH01005115G0030	1.17	2.12	3.77	0.32	0.64
PH01005116G0050	0.1	0.13	0.12	0.43	0.03
PH01005120G0050	21.74	21.63	18.66	26.75	27.57
PH01005123G0080	25.59	22.91	23.77	29.87	27.82
PH01005123G0100	5.35	6.17	17.25	44.97	42.12
PH01005127G0030	5.92	4.85	2.84	5.78	4.62
PH01005127G0050	35.15	32.18	31.15	30.29	28.23
PH01005129G0070	7.51	7.41	7.05	8.27	7.38
PH01005129G0100	7.43	6.89	5.61	48.55	11.44
PH01005130G0040	0.3	0.26	0.47	0.3	0.33
PH01005130G0050	13.51	11.71	11.23	13.67	10.12
PH01005130G0070	50.36	57.66	68.71	67.77	76.2
PH01005131G0060	2.43	6.93	33.7	12.3	70.97
PH01005133G0020	0.38	10.5	27.91	0.17	0.08
PH01005134G0090	382.28	261.09	89.14	241.46	10.75
PH01005134G0150	6.34	7.96	12.09	11.23	23.94
PH01005138G0020	29.24	22.58	18.14	41.77	27.56
PH01005139G0110	12.42	13.79	10.34	10.28	5.47
PH01005139G0120	22.77	23.27	17.63	20.57	17.57
PH01005142G0050	0.78	0.96	0.43	0.35	0.35
PH01005142G0080	5.6	4.09	2.82	2.58	1.89
PH01005143G0030	13.28	13.98	18.38	21.78	15.68
PH01005143G0110	26.61	21.6	16.85	15.26	10.27
PH01005144G0040	4.82	5.34	3.74	4.1	2.54
PH01005144G0080	1.42	1.78	2.61	1.96	0.74
PH01005144G0100	42.01	64.86	118.32	48.76	50.53
PH01005147G0010	0.39	0.69	0.55	1.31	2.83
PH01005147G0030	76.02	70.42	44.73	64.54	40.73
PH01005151G0010	4.16	4.72	2.99	6.1	5.75
PH01005158G0020	18.43	21.78	21.66	17.83	15.95
PH01005158G0040	30.52	34.17	33.69	19.53	28.31
PH01005158G0050	1.91	2.16	2.2	1.68	3.05
PH01005158G0060	0.41	0.79	0.55	0.64	1.14
PH01005158G0070	21.72	39.19	109.5	39.65	79.83
PH01005160G0020	0.12	0.4	1.32	0.14	0.64
PH01005162G0020	30.02	28.57	24.21	33.76	29.13
PH01005162G0030	22	19.91	17.74	24.17	23.41
PH01005165G0030	40.11	36.73	46.33	46.66	38.37
PH01005166G0040	1.07	1.6	0.78	0.64	0.61
PH01005167G0030	77.58	98.05	143.58	201.42	405.14
PH01005167G0080	0.32	0.62	0.95	1.84	0.99
PH01005172G0110	9.36	8.21	5.45	4.39	3.2
PH01005174G0050	0.3	0.57	1.23	0.23	0.89
PH01005174G0060	32.84	38.01	41.87	42.64	32
PH01005176G0030	0.11	0.23	0.28	1.11	0.87
PH01005177G0100	0.5	1.29	2.58	0.38	2.67
PH01005177G0110	128.6	143.94	166.15	146.7	154.42
PH01005177G0120	3.54	1.44	0.98	0.22	0.12
PH01005178G0030	5.53	6.24	6.72	6.66	8.08
PH01005184G0030	3.73	1.58	1.12	0.14	0.06
PH01005185G0040	2.72	5.62	8.57	4.5	4.04
PH01005187G0040	5.67	4.93	5.71	11.56	6.78
PH01005187G0090	10.47	11.33	9.85	20.07	9.25
PH01005189G0020	12.08	12.67	15.76	14.54	14.33
PH01005189G0060	8.11	14.68	17.02	16.47	40.41
PH01005189G0080	6.5	3.95	0.99	2.73	0.54
PH01005189G0100	0	0	1.65	0	8.73
PH01005189G0110	239.71	231.9	164.8	182.42	81.4
PH01005189G0120	26.09	28.33	27.7	21.72	10.33
PH01005192G0010	0.17	0.68	3.08	0.56	3.2
PH01005193G0050	20.72	13.97	5.4	7.93	1.37
PH01005193G0070	35.53	37.97	27.66	62.95	50.18
PH01005195G0090	66.84	63.76	51.23	56.42	36.63
PH01005199G0080	0.03	0.09	0.38	0.03	0.97
PH01005212G0050	28.28	19.11	7.99	14.39	1.93
PH01005214G0090	3.82	4.65	3.82	3.65	3.88
PH01005217G0040	0.44	0.34	0.61	0.24	0.23
PH01005219G0010	3.28	4.4	4.08	13.48	13.11
PH01005219G0020	17.06	14.78	14.89	18.93	19.76
PH01005222G0050	14.83	11.85	9.5	9.61	6.62
PH01005223G0070	0.85	0.68	0.26	1.92	2.14
PH01005225G0030	1.05	1.1	0.82	1.99	2.21
PH01005225G0070	26.98	24.85	22.5	18.73	14.18
PH01005226G0080	4.65	2.31	0.84	1.24	0.51
PH01005227G0010	8.93	12.37	17.88	17.62	19.44
PH01005227G0020	19.73	17.23	15.08	16.27	11.81
PH01005228G0040	4.89	5.62	5.82	1.53	0.85
PH01005232G0010	11.9	12.43	12.17	13.14	8.3
PH01005232G0020	5.11	5.72	6.43	8.22	4.09
PH01005233G0010	0.27	0.32	0.28	0.19	0.04
PH01005233G0060	625.43	441.98	140.98	327.01	7.78
PH01005233G0120	21.13	26.42	29.68	21.48	21.98
PH01005237G0010	14.9	9.16	5.79	1.21	6.13
PH01005237G0060	92.97	99.82	89.74	83.86	72.14
PH01005239G0070	18.95	15.96	24.74	37.13	40.77
PH01005240G0030	1.79	1.36	1.51	2.02	1.17
PH01005242G0030	6.23	5.99	5.14	4.11	2.62
PH01005243G0060	0.3	0.28	3.63	0.41	0
PH01005243G0070	0.51	0.99	6.78	1.51	1.22
PH01005245G0070	38.98	48.04	66.28	64.86	77.11
PH01005246G0060	93.22	77.28	66.35	112.63	104.47
PH01005250G0020	12.78	9.68	5.42	9.57	6.86
PH01005255G0070	2.63	3.68	1.96	1.94	1.26
PH01005256G0010	58.48	52.22	50.1	60.59	68.09
PH01005258G0010	83.12	80.01	76.38	93.63	88.58
PH01005258G0020	23.64	22.83	24.42	18.33	16.14
PH01005261G0040	14.6	14.86	14.3	11.38	8.51
PH01005264G0050	228.71	193.18	195.89	208.64	216.09
PH01005265G0030	4.1	4.38	4.16	5.69	3.96
PH01005266G0050	16.2	15.74	18.46	17.41	22.48
PH01005270G0020	15.19	12.87	6.5	6.09	1.52
PH01005272G0040	11.32	13.02	18.56	10.64	17.92
PH01005277G0030	9.03	6.28	2.72	11.37	2.23
PH01005277G0050	5.24	4.73	4.67	5.48	5.47
PH01005277G0060	33.42	32.56	22.07	48.08	37.77
PH01005277G0080	0.56	0.65	0.55	0.51	0.28
PH01005277G0090	16.11	13.34	4.59	25.04	6.86
PH01005281G0050	0.51	0.45	2.85	1.39	1.54
PH01005282G0020	41.16	33.62	15.35	24.56	7.67
PH01005282G0030	6.64	7.97	6.75	5.21	3.91
PH01005285G0040	36.64	57.95	97.63	55.6	110.95
PH01005286G0020	55.3	55.38	59.58	57.17	70.57
PH01005292G0070	73.27	45.66	9.47	20.36	3.33
PH01005293G0030	29.27	25.44	22.69	26.14	15.45
PH01005293G0040	4.64	16.03	30.48	0.18	0
PH01005294G0050	0.83	0.88	0.87	1.36	0.69
PH01005295G0040	6.11	7.13	4.33	4.5	3.66
PH01005298G0040	4.65	2.14	0.59	2.47	0
PH01005298G0050	1.62	0.51	0.05	0.66	0
PH01005299G0020	8.85	8.75	7.54	9.26	10.21
PH01005299G0030	13.44	45.41	192.33	82.77	747.83
PH01005299G0060	17.64	50.73	224.15	92.34	1099.59
PH01005299G0070	67.53	53.25	46.96	52.71	45.31
PH01005300G0060	0.27	1.03	0.84	2.62	2.34
PH01005302G0040	0	0	1.18	0	26.76
PH01005304G0120	3.35	4.97	15.76	10.21	25.01
PH01005306G0040	46.74	40.72	41.56	42.93	36.35
PH01005306G0050	53.97	46.2	26.28	26.93	14.65
PH01005307G0030	10.9	9.59	10.41	8.92	9.53
PH01005307G0050	16.46	17.18	17.77	14.51	14.01
PH01005309G0010	1.06	0.6	0.58	0.65	0.2
PH01005309G0050	1.98	2.83	3.05	1.52	1
PH01005309G0060	28.43	33.59	45.26	31.27	30.79
PH01005309G0070	43.59	54.25	67.87	43.28	51.04
PH01005309G0080	50.1	50.47	50.4	46	49.63
PH01005309G0090	44.13	53.6	52.58	45.16	47.6
PH01005310G0030	192.88	175.66	149.55	139.92	122.1
PH01005312G0060	2.77	2.17	1.82	2.58	1.83
PH01005312G0070	4.86	4.7	4.77	4.78	2.95
PH01005317G0040	1.68	2.01	1.48	1.62	1.28
PH01005322G0010	389.57	200.42	134.67	136.44	74.5
PH01005323G0030	5.87	4.06	4.19	5.89	9.97
PH01005323G0040	12.7	10.63	9.42	11.6	10.3
PH01005323G0060	31.23	31.83	33.1	30.65	31.19
PH01005323G0100	54.41	57.88	76.83	66.2	90.98
PH01005325G0010	9.59	9.98	9.85	14.73	20.31
PH01005326G0050	7.65	6.33	6.1	10.83	10.31
PH01005326G0080	11.03	7.71	3.32	6.13	0.78
PH01005328G0010	18.4	21.71	23.03	25.18	37.36
PH01005328G0020	19.1	18.93	22.73	28.29	47.64
PH01005331G0090	11.62	11.97	11.86	11.46	7.85
PH01005333G0010	4.3	3.13	2.5	3.02	1
PH01005336G0010	0.57	0.51	0.58	2.64	1.93
PH01005340G0020	96.86	87.15	81.38	77.94	87.38
PH01005340G0060	21.93	24.59	22.88	19.77	29.2
PH01005343G0030	13.52	11.83	15.57	13.83	18.87
PH01005345G0020	6.97	8.67	8.88	11.05	9.4
PH01005346G0020	5.9	5.85	6.17	5.57	4.45
PH01005346G0030	65.5	53.23	33.85	41.02	20.06
PH01005347G0090	6.61	2.99	3.14	3.09	3.31
PH01005351G0030	5.79	14.31	969.04	14.79	184.74
PH01005351G0060	24.73	12.7	17.42	3.04	17.15
PH01005352G0030	3.25	2.54	2.33	1.77	1.56
PH01005352G0040	12.62	10.9	11.81	10.04	10.72
PH01005352G0060	9.26	9.51	9.13	9.3	9.4
PH01005352G0110	26.57	28.54	26.57	25.89	23.44
PH01005355G0010	9.24	16.3	34.69	1.94	0.72
PH01005359G0100	0.03	0.06	0	0.15	2.87
PH01005362G0030	5.93	5.1	5.48	7.64	5.04
PH01005362G0040	2.78	2.87	2.47	3.66	1.59
PH01005362G0060	4.23	3.48	2.35	3.16	2.17
PH01005362G0110	8.14	6.61	6.82	15.81	13.7
PH01005364G0020	7.93	6.01	4.24	6.41	7
PH01005364G0080	49.65	57.51	89.19	53.14	128.64
PH01005367G0090	0.02	0.02	0.32	0	0.41
PH01005374G0050	1.37	2.17	1.96	1.26	2.65
PH01005377G0020	139.59	175.61	264.75	185.02	330.68
PH01005383G0090	12.19	9.33	5.99	6.84	3.44
PH01005384G0040	20.51	28.43	26.84	18.39	6.06
PH01005385G0080	48.51	64.4	23.7	12.7	4.98
PH01005385G0130	6.04	7.87	7.72	6.48	4.95
PH01005386G0020	84.62	43.89	10.28	12.59	2.43
PH01005389G0010	12.97	12.41	15.56	15.42	15.24
PH01005389G0030	13.77	13	15.44	14.57	16.15
PH01005389G0050	16.03	14.92	17.36	18.66	21.27
PH01005391G0020	7.68	4.97	3.64	4.08	2.24
PH01005393G0090	1.19	1.24	0.67	1.08	0.41
PH01005393G0100	1.1	0.9	0.35	0.62	0.62
PH01005397G0010	0.95	0.75	0.59	0	0
PH01005398G0010	24.54	32.8	32.82	22.9	45.8
PH01005398G0060	0.52	0.45	0.34	1.18	0.56
PH01005398G0070	3.38	4.11	3.27	4.86	1.3
PH01005398G0080	5.91	5.77	5.59	8.77	3.54
PH01005399G0010	3.1	1.38	1.61	1.56	1.99
PH01005400G0030	1.53	1.36	1.42	1.04	1.15
PH01005403G0070	0.69	0.45	1.19	0.72	0.1
PH01005403G0080	7.28	10.57	18.07	19.79	28.12
PH01005410G0050	211.47	337.03	394.5	197.67	367.63
PH01005410G0120	47.87	28.62	5.22	19.83	2.07
PH01005411G0070	164.07	156.13	146.97	140.33	147.4
PH01005411G0080	13.62	12.54	11.18	9.98	10.67
PH01005412G0060	19.81	24	19.83	18.91	9.08
PH01005412G0080	82.08	83.8	107.65	172.4	122.24
PH01005414G0010	0.09	2.55	3.91	0.33	1.69
PH01005416G0030	0.4	0.95	2.18	1.51	8.1
PH01005423G0020	0.84	0.46	0.95	0.14	0.39
PH01005423G0030	17.99	12.76	8.22	10.05	3.79
PH01005423G0060	9.46	8.33	7.14	8.9	9.81
PH01005426G0040	32.05	21.84	35.24	33.58	16.16
PH01005426G0050	12.73	11.53	5.54	6.03	2.01
PH01005428G0030	0.92	1.66	2.83	0.78	4.32
PH01005429G0020	0.27	0.82	0.67	0.45	0.78
PH01005433G0070	20.73	18.94	21.12	23.19	21.32
PH01005434G0050	143.74	109.2	71.11	172.65	151.6
PH01005435G0020	129.5	80.71	65.7	210.86	597.8
PH01005436G0030	4.01	8.12	17.13	2.06	8.56
PH01005436G0050	38.36	33.16	28.71	33.15	33.73
PH01005439G0040	10.71	11.24	10.56	8.81	6.24
PH01005440G0040	9.19	8.21	5.22	6.27	2.88
PH01005440G0060	10.95	9.53	6.36	7.32	4.55
PH01005442G0010	30.82	32.47	27.98	27.94	26.05
PH01005442G0070	36.22	39.36	42.23	39.16	40.16
PH01005448G0030	12.99	12.36	8.88	15.74	9.68
PH01005448G0090	0	0.1	11.83	0.39	10.52
PH01005449G0030	7.79	6.16	6.28	4.15	4.14
PH01005451G0060	96.05	83.95	38.03	41.55	19.77
PH01005453G0030	8.08	8.07	9.21	8.34	10.15
PH01005459G0100	7.06	9.93	13.07	12.84	14.71
PH01005460G0120	7.78	9.34	6.12	7.06	4.97
PH01005464G0050	11.79	13.15	14.53	14.78	12.93
PH01005464G0060	15.74	15.16	17.66	17.09	14.29
PH01005464G0070	26.19	22.36	24.99	31.46	24.92
PH01005465G0050	40.58	35.38	34.9	36.5	39.35
PH01005465G0070	35.14	30.98	29.91	27.5	30.12
PH01005467G0050	4.66	7.1	13.98	3.64	0.92
PH01005468G0070	89.53	106.21	147.71	112.93	134.83
PH01005469G0070	164.18	217.23	253.75	175.23	309.74
PH01005470G0070	3.28	2.5	1.71	2.6	5.18
PH01005471G0040	4.07	3.14	3.6	6.12	4.5
PH01005471G0060	67.74	74.55	93.77	89.02	158.89
PH01005471G0080	22.87	19.87	11.19	14.35	2.57
PH01005472G0050	0.41	1.5	1.71	4.07	9.83
PH01005473G0070	4.35	4.12	3.23	6.72	2.48
PH01005475G0030	50.44	48.43	40.26	43.53	27.93
PH01005477G0050	1.67	1.33	1.83	4.6	5.24
PH01005478G0020	0.67	0.77	1.02	8.87	26.11
PH01005481G0010	378.04	354.74	157.63	183.59	61.4
PH01005485G0060	23.85	22.55	21.35	25.19	25.17
PH01005485G0110	92.66	109.23	90.22	87.29	61.41
PH01005486G0040	1.52	1.47	1.55	1.06	1.22
PH01005488G0040	28.76	26.1	20.37	17.23	9.94
PH01005491G0060	1.63	1.22	6.29	2.29	8.25
PH01005492G0020	14.58	13.61	10.63	13.37	7.77
PH01005496G0070	5.05	5.66	6.94	4.2	4.62
PH01005497G0050	3.13	3.46	2.99	2.61	3.11
PH01005497G0070	96.08	103.49	108.96	87.27	93.18
PH01005503G0030	38.52	41.12	41.72	39.23	34.58
PH01005503G0090	19.66	23.02	35.5	19.93	36.89
PH01005503G0100	10.91	11.08	5.23	6.5	3.94
PH01005513G0010	40.12	41.48	73.89	51.38	102.61
PH01005514G0020	0.12	0.23	0.77	0.84	1.91
PH01005515G0070	0	0.17	2.08	0.05	1.59
PH01005515G0080	6.87	5.15	3.45	3.8	0.77
PH01005515G0090	10.67	9.85	12.07	15.94	14.52
PH01005516G0020	38.17	33.42	24.79	27.75	19.91
PH01005517G0020	12.34	16.09	12.49	7.75	6.5
PH01005519G0060	50.89	44.76	35.86	46.37	36.2
PH01005519G0070	0.85	1.15	0.96	0.94	0.58
PH01005520G0070	1.25	3.86	6.44	8.44	15.72
PH01005522G0100	233.84	128.22	23.63	96.5	0.57
PH01005523G0020	7.69	12.65	28.46	32.84	46.68
PH01005525G0020	3.23	3.46	2.99	1.75	1.04
PH01005526G0030	15.35	19.7	15.85	12.34	4.47
PH01005526G0070	3.9	4.24	3.19	4.8	4.25
PH01005530G0070	60.28	71.28	45.42	71.88	4.21
PH01005530G0080	29.1	24.23	20.46	24.76	16.34
PH01005541G0020	2.19	3.88	7.76	7.09	7.11
PH01005541G0030	151.52	225.58	373.02	298.02	508.53
PH01005541G0050	7.63	8.25	10.68	8.37	4.79
PH01005541G0070	19.85	25.65	25.9	19.98	18.72
PH01005544G0060	94.63	96.72	73.16	74.66	57.31
PH01005545G0080	1.27	0.55	0.89	1.81	3.94
PH01005548G0040	15.62	15.7	12.94	12.58	8.11
PH01005548G0080	1.07	0.5	0.85	1.34	1
PH01005548G0100	11.65	9.27	6.66	9.17	5.31
PH01005548G0110	8.24	10.55	15.14	31.79	19.99
PH01005551G0020	8.16	8.32	10.48	7.05	7.11
PH01005551G0030	0.13	0.19	0.15	0.32	0.46
PH01005559G0020	5.75	5.32	7.12	5.51	8.13
PH01005559G0080	4.27	15.4	29.47	0.77	0.37
PH01005560G0040	40.31	41.45	59.94	43.78	66.88
PH01005560G0080	0.37	0.32	0.29	0.5	0.66
PH01005560G0090	1.8	6.37	5.39	15.02	9.63
PH01005561G0030	0.24	0.31	0.51	0.08	0.85
PH01005562G0100	16.19	5.39	7.82	7.09	1.52
PH01005563G0100	15.83	15.19	17.77	17.54	18.99
PH01005565G0050	1.28	0.67	0.9	0.97	1.18
PH01005566G0040	0.34	0.7	0.44	0.24	1.22
PH01005566G0100	0.97	1.24	2.23	0.5	3.75
PH01005567G0040	0.68	0.26	0.75	0.62	0.64
PH01005572G0030	225.93	156.94	89.82	223.31	106.04
PH01005572G0060	64.54	40.2	21.37	52.32	21.06
PH01005572G0080	13.11	13.23	18.99	19.9	27.24
PH01005573G0030	5.13	4.27	4.49	2.64	1.73
PH01005573G0040	11.77	12.11	10.43	10.64	7.63
PH01005573G0060	17.17	15.8	13.74	14.02	10.95
PH01005578G0120	10.17	8.17	6.81	8	2.69
PH01005579G0050	3.98	9.97	18.92	1.75	3.63
PH01005581G0070	11.54	10.63	13.23	10.27	12.95
PH01005591G0010	2.67	5.96	4.79	6.41	5.74
PH01005591G0040	24.25	24.87	24.75	20.07	17.23
PH01005591G0050	0.12	0.39	7.54	0.28	1.65
PH01005592G0030	10.61	11.08	11.46	10.16	8.05
PH01005592G0050	4.55	5.33	4.59	4.15	3.23
PH01005593G0010	11.44	12.13	11.97	14.35	26.29
PH01005595G0040	12.72	13.29	7.15	9.85	8.38
PH01005605G0030	0.4	0.16	0.16	0.13	0.09
PH01005606G0040	0.61	0.76	0.57	0.5	0.53
PH01005606G0120	16.68	21.8	35.04	22.83	23.48
PH01005609G0060	28.44	21.85	16.81	24.36	14.42
PH01005609G0070	46.43	37.48	23.36	28.82	24.06
PH01005610G0050	0.49	0.33	0.27	0.23	0.13
PH01005612G0020	2.49	1.05	0.88	2.63	3.65
PH01005616G0020	1.9	2.44	2.43	7.78	2.35
PH01005619G0070	32.64	24.65	20.84	26.77	15.07
PH01005626G0040	0.2	0.33	0.31	0.26	0.26
PH01005628G0020	5.08	4.01	2.77	3.72	2
PH01005628G0040	7.01	12.35	11.4	6.74	7.86
PH01005628G0050	4.14	3.9	1.03	4.93	2.84
PH01005628G0070	9.02	5.93	4.22	7.51	5.28
PH01005629G0060	8.35	7.49	8.76	10.91	10.65
PH01005629G0080	0.69	1.06	1.07	0.42	1.54
PH01005629G0090	4.13	4	2.04	4.55	0.22
PH01005634G0040	38.19	44.54	62.48	61.93	61.96
PH01005639G0010	18.67	18.33	17.95	20.42	14.25
PH01005639G0020	44.11	39.98	34.14	36.56	22.22
PH01005644G0020	64.87	56.93	49.66	46.5	42.69
PH01005647G0010	28.43	29.92	39.9	22.01	16.32
PH01005649G0010	0.45	1.24	0.66	0.65	0.35
PH01005653G0040	34.3	40.91	45.03	31.51	23.62
PH01005657G0040	85.7	79.88	63.34	68.63	44.57
PH01005657G0050	4.88	5.28	6.3	7.32	11.59
PH01005660G0030	7.73	9.2	9.38	7.65	9.55
PH01005664G0010	16.84	16.73	16.52	12.86	10.31
PH01005664G0110	39.54	40.82	39.13	36.51	40.64
PH01005665G0070	234.34	285.41	289.01	313.14	237.46
PH01005670G0050	0.21	0.57	1.76	0.38	1.99
PH01005670G0060	22.67	21.38	20.15	16.27	10.92
PH01005673G0050	58.83	89.12	125.71	81.32	124.96
PH01005676G0050	0.58	0.98	2.53	2.85	16.59
PH01005680G0040	20.82	22.63	12.54	15.05	9.33
PH01005685G0080	0.1	0.44	1	0.77	4.9
PH01005690G0020	51.12	47.96	53.36	58.97	115.06
PH01005690G0040	3.3	0.87	1.17	0.07	0.34
PH01005694G0030	53.67	56.72	52.21	44.96	43.41
PH01005698G0020	1.08	1.42	0.63	0.51	1.05
PH01005698G0030	68.23	96.41	130.18	91.97	123
PH01005698G0050	21.59	31.59	43.79	29.21	40.77
PH01005698G0070	22.72	23.24	34.8	29.56	31.28
PH01005699G0020	23.48	21.15	12.71	17.93	10.82
PH01005701G0040	3.97	3.53	1.73	0.96	1.18
PH01005704G0040	6.53	7.98	6.55	5.35	11.5
PH01005708G0010	4.01	4.39	3.88	4.16	4.49
PH01005708G0020	44.41	43.89	50.79	39.5	48.66
PH01005708G0140	2.78	4.11	6.92	5.9	9.35
PH01005711G0070	14.21	13.98	8.33	7.25	1.34
PH01005712G0040	21.29	21.57	22.03	25.81	8.16
PH01005716G0070	9.96	7.05	9.31	7.12	21.59
PH01005718G0070	12.32	6.01	2.81	3.28	1.32
PH01005718G0080	4.03	2.06	1.04	1.11	0.24
PH01005720G0010	0.28	0.65	0.65	0.32	1.4
PH01005720G0030	5.78	5.7	5.23	4.75	5.33
PH01005721G0090	1.73	2.44	2.08	1.75	1.81
PH01005724G0010	52.22	43.46	30.55	30.28	21.08
PH01005724G0120	19.46	19.73	14.91	16.37	17.84
PH01005727G0030	2.09	2.4	1.88	1.63	1.19
PH01005728G0030	38.38	42.13	40.02	42.43	55.64
PH01005728G0040	38.52	47.13	47.07	36.2	30.31
PH01005736G0070	36.43	34.53	51.86	47.11	66.62
PH01005739G0080	21.61	57.42	60.38	66.64	80.33
PH01005741G0050	0.49	1.08	0.98	0.79	0.9
PH01005750G0010	1.38	0	0	0.03	0
PH01005754G0020	45.62	43.98	48.83	51.16	43.81
PH01005755G0060	5.12	11.99	25.92	38.87	33.07
PH01005757G0030	339.74	233.08	115.4	564.76	265.79
PH01005758G0020	6.75	3.34	1	5.03	3.64
PH01005763G0020	96.63	104.11	79.05	95.41	71.96
PH01005769G0010	6.06	2.71	3.52	12.71	11.69
PH01005770G0030	72.76	67.79	66.33	61.37	64.69
PH01005771G0040	24.43	21.85	21.91	25.63	24.33
PH01005771G0070	20	17.87	8.18	14.33	0.91
PH01005771G0080	6.63	6.07	2.07	3.1	0.12
PH01005774G0030	10.04	10.66	12.58	10.43	11.99
PH01005779G0010	17	18.64	18.34	17.75	14.21
PH01005780G0020	2.12	1.42	0.96	0.17	0.08
PH01005780G0040	10.1	9.1	9.31	8.62	6.56
PH01005781G0020	56.48	60.73	43.27	42.16	20.02
PH01005784G0010	0.31	0.67	3	0.38	2.96
PH01005790G0010	17.77	12.09	8.14	7.37	1.38
PH01005790G0020	23.78	27.14	17.39	16.81	8.19
PH01005790G0030	27.88	23.85	11.23	20.69	6.2
PH01005796G0030	8.07	5.52	4.31	3.29	1.51
PH01005801G0070	0.33	0.58	0.9	0.83	0.95
PH01005803G0010	18.14	22.82	37.93	14.93	55.38
PH01005809G0030	10.6	9.06	7.63	7.17	5.07
PH01005811G0070	1.21	0.78	2.94	0.51	2.05
PH01005811G0080	9.95	15.45	23.29	12.99	37.2
PH01005812G0020	1.72	1.48	2.79	2.94	4.93
PH01005812G0040	165.95	153.71	109.3	104.18	65.13
PH01005814G0020	16.04	16	12.92	11.33	7.72
PH01005814G0060	27.15	23.99	23.34	34.55	29.98
PH01005823G0030	0.87	1.62	0.74	3.5	3.63
PH01005824G0080	1.79	1.35	1.09	4.53	4.01
PH01005827G0010	24.41	17.69	19.08	15.78	16.1
PH01005827G0020	10.61	7.57	8.74	6.24	6.2
PH01005827G0040	6.44	5.32	6.25	5.6	2.55
PH01005828G0050	5.85	5.47	4.09	3.82	3.2
PH01005830G0010	27.03	22.74	12.36	20.28	6.15
PH01005830G0060	3.87	2.99	2.76	3.5	2.72
PH01005834G0030	2.9	1.96	2.17	1.93	3.39
PH01005834G0040	15.07	17.26	13.69	19.22	11.39
PH01005840G0020	0.04	0.21	0.89	0.21	0.62
PH01005842G0030	368.64	388.6	348.36	331.99	310.37
PH01005843G0020	51.27	66.47	70.1	90.27	71.79
PH01005847G0040	7.17	6.97	8.66	5.64	4.37
PH01005850G0060	51.16	46.23	36.36	39.76	24.22
PH01005851G0010	0.54	0.43	0.86	1.55	2.43
PH01005853G0060	7.32	8.99	6.64	5.8	6.94
PH01005854G0030	6.59	5.34	4.78	7.08	5.33
PH01005854G0050	14.12	13.59	40.56	31.76	37.48
PH01005855G0010	2.49	4.36	12.4	6.51	17.1
PH01005860G0050	11.24	7.12	4.06	4.65	4.05
PH01005861G0020	83.2	61.67	37.87	32.18	32.82
PH01005863G0020	51.65	49.44	43	52.16	31.56
PH01005866G0020	25.02	20.81	18.95	21.28	11.84
PH01005867G0030	24.47	21.12	22.65	20.83	18.77
PH01005870G0010	3.19	0.52	0	0	0
PH01005870G0020	12.78	15.16	17.79	5.99	4.32
PH01005876G0050	3.73	4.24	5.13	1.43	0.97
PH01005876G0060	85.41	93.59	80.43	92.81	75.19
PH01005876G0080	0.91	1	0.72	0.2	0.39
PH01005881G0020	42.11	36.96	32.46	32.95	28.26
PH01005882G0050	36.08	40.45	30.89	30.9	18.75
PH01005885G0040	83.69	74.64	75.12	78.17	70.02
PH01005889G0040	8.28	4.49	2.02	3.95	1.05
PH01005889G0050	3.57	3.71	2.88	2.65	2.44
PH01005892G0060	0.18	0.19	0.33	0.32	0.46
PH01005895G0010	5.3	5.33	5.07	6.96	5.23
PH01005896G0050	38.96	39.8	34.6	32.82	20.4
PH01005899G0040	19.36	23.15	22.23	17.16	15.1
PH01005899G0050	53.81	55.55	57.27	46.89	35.21
PH01005900G0020	1.05	1.03	3.15	0.62	2.3
PH01005902G0100	1.42	2.65	12.63	1.84	17.65
PH01005903G0030	47.82	64.49	45.37	10.72	3.2
PH01005903G0040	60.4	68.13	38.58	67.6	32.62
PH01005910G0020	34.63	34.99	30.35	30.88	26.21
PH01005910G0050	83.63	92.67	76.58	81.99	67.9
PH01005912G0020	16.14	15.01	11.01	12.2	8.55
